"","X","Decibel Level","Neighborhood","Type","Municipality"
"6013",253,46.8,"Shenandoah","Suburban","Miami"
"6014",254,54.0064059162512,"Shenandoah","Suburban","Miami"
"6015",255,48.9472778516822,"Shenandoah","Suburban","Miami"
"6016",256,48.3,"Shenandoah","Suburban","Miami"
"6017",257,53.407687098626,"Shenandoah","Suburban","Miami"
"6018",258,53.4238431066275,"Shenandoah","Suburban","Miami"
"6019",259,55.7640194225591,"Shenandoah","Suburban","Miami"
"6020",260,49.7836882046424,"Shenandoah","Suburban","Miami"
"6021",261,46.8,"Shenandoah","Suburban","Miami"
"6022",262,51.3834700196981,"Shenandoah","Suburban","Miami"
"6023",263,46.8,"Shenandoah","Suburban","Miami"
"6024",264,53.6410546557745,"Shenandoah","Suburban","Miami"
"6025",265,47.2,"Shenandoah","Suburban","Miami"
"6026",266,52.3905580303632,"Shenandoah","Suburban","Miami"
"6027",267,53.094705152791,"Shenandoah","Suburban","Miami"
"6028",268,53.2859976087697,"Shenandoah","Suburban","Miami"
"6029",269,49.7013633163879,"Shenandoah","Suburban","Miami"
"6030",270,47,"Shenandoah","Suburban","Miami"
"6031",271,59.5971093608066,"Shenandoah","Suburban","Miami"
"6032",272,52.9914788759313,"Shenandoah","Suburban","Miami"
"6033",273,50.2404994126409,"Shenandoah","Suburban","Miami"
"6034",274,49.8779132564086,"Shenandoah","Suburban","Miami"
"6035",275,54.3545963025186,"Shenandoah","Suburban","Miami"
"6036",276,50.3001604679972,"Shenandoah","Suburban","Miami"
"6037",277,52.143640596047,"Shenandoah","Suburban","Miami"
"6038",278,49.022991752997,"Shenandoah","Suburban","Miami"
"6039",279,59.1269898481667,"Shenandoah","Suburban","Miami"
"6040",280,54.9335602077423,"Shenandoah","Suburban","Miami"
"6041",281,49.8471318198601,"Shenandoah","Suburban","Miami"
"6042",282,46.8,"Shenandoah","Suburban","Miami"
"6043",283,54.857211162895,"Shenandoah","Suburban","Miami"
"6044",284,48.3,"Shenandoah","Suburban","Miami"
"6045",285,52.3413201003335,"Shenandoah","Suburban","Miami"
"6046",286,52.8866773644462,"Shenandoah","Suburban","Miami"
"6047",287,61.0213009612169,"Shenandoah","Suburban","Miami"
"6048",288,49.5005142819136,"Shenandoah","Suburban","Miami"
"6049",289,46.8,"Shenandoah","Suburban","Miami"
"6050",290,48.3,"Shenandoah","Suburban","Miami"
"6051",291,52.2777706646826,"Shenandoah","Suburban","Miami"
"6052",292,51.699754215451,"Shenandoah","Suburban","Miami"
"6053",293,51.1804241718492,"Shenandoah","Suburban","Miami"
"6054",294,49.4128343614284,"Shenandoah","Suburban","Miami"
"6055",295,47.2,"Shenandoah","Suburban","Miami"
"6056",296,60.7453498271294,"Shenandoah","Suburban","Miami"
"6057",297,51.3423428491224,"Shenandoah","Suburban","Miami"
"6058",298,58.6093583621085,"Shenandoah","Suburban","Miami"
"6059",299,56.0892279232852,"Shenandoah","Suburban","Miami"
"6060",300,58.7690192379057,"Shenandoah","Suburban","Miami"
"6061",301,49.9250551457517,"Shenandoah","Suburban","Miami"
"6062",302,49.1600235551596,"Shenandoah","Suburban","Miami"
"6063",303,49.5431401447859,"Shenandoah","Suburban","Miami"
"6064",304,49.2109305823687,"Shenandoah","Suburban","Miami"
"6065",305,49.2856107212137,"Shenandoah","Suburban","Miami"
"6066",306,49.6629387231078,"Shenandoah","Suburban","Miami"
"6067",307,49.3067840207368,"Shenandoah","Suburban","Miami"
"6068",308,49.5334283546545,"Shenandoah","Suburban","Miami"
"6069",309,49.524153897306,"Shenandoah","Suburban","Miami"
"6070",310,49.3410369004123,"Shenandoah","Suburban","Miami"
"6071",311,49.2836823232938,"Shenandoah","Suburban","Miami"
"6072",312,49.6758384655695,"Shenandoah","Suburban","Miami"
"6073",313,49.8318202821538,"Shenandoah","Suburban","Miami"
"6074",314,49.0963766169734,"Shenandoah","Suburban","Miami"
"6075",315,49.5590171660297,"Shenandoah","Suburban","Miami"
"6076",316,49.0124976865482,"Shenandoah","Suburban","Miami"
"6077",317,49.9878540863283,"Shenandoah","Suburban","Miami"
"6078",318,49.3222978261765,"Shenandoah","Suburban","Miami"
"6079",319,49.5462040766142,"Shenandoah","Suburban","Miami"
"6080",320,49.2170641599223,"Shenandoah","Suburban","Miami"
"6081",1,57.0675261206981,"Silver Bluffs","Suburban","Miami"
"6082",2,53.2586303331386,"Silver Bluffs","Suburban","Miami"
"6083",3,58.2812880365588,"Silver Bluffs","Suburban","Miami"
"6084",4,54.9249537393013,"Silver Bluffs","Suburban","Miami"
"6085",5,56.8633838513623,"Silver Bluffs","Suburban","Miami"
"6086",6,52.3395472981533,"Silver Bluffs","Suburban","Miami"
"6087",7,52.8085600938943,"Silver Bluffs","Suburban","Miami"
"6088",8,57.1407987367354,"Silver Bluffs","Suburban","Miami"
"6089",9,46.257082259321,"Silver Bluffs","Suburban","Miami"
"6090",10,53.9339732725487,"Silver Bluffs","Suburban","Miami"
"6091",11,54.4352414201337,"Silver Bluffs","Suburban","Miami"
"6092",12,53.569469249895,"Silver Bluffs","Suburban","Miami"
"6093",13,52.1704695179575,"Silver Bluffs","Suburban","Miami"
"6094",14,56.3570369082287,"Silver Bluffs","Suburban","Miami"
"6095",15,53.9076757955524,"Silver Bluffs","Suburban","Miami"
"6096",16,52.5164563259649,"Silver Bluffs","Suburban","Miami"
"6097",17,51.6707506315775,"Silver Bluffs","Suburban","Miami"
"6098",18,54.0040817996306,"Silver Bluffs","Suburban","Miami"
"6099",19,56.526700685137,"Silver Bluffs","Suburban","Miami"
"6100",20,55.033600660513,"Silver Bluffs","Suburban","Miami"
"6101",21,50.1526967481773,"Silver Bluffs","Suburban","Miami"
"6102",22,54.9998741290643,"Silver Bluffs","Suburban","Miami"
"6103",23,55.7075520424237,"Silver Bluffs","Suburban","Miami"
"6104",24,55.6129679159177,"Silver Bluffs","Suburban","Miami"
"6105",25,52.7000481495877,"Silver Bluffs","Suburban","Miami"
"6106",26,51.5000242219766,"Silver Bluffs","Suburban","Miami"
"6107",27,55.5386680638968,"Silver Bluffs","Suburban","Miami"
"6108",28,55.0159312246659,"Silver Bluffs","Suburban","Miami"
"6109",29,54.5409264168448,"Silver Bluffs","Suburban","Miami"
"6110",30,52.4583551802629,"Silver Bluffs","Suburban","Miami"
"6111",31,52.1844924029169,"Silver Bluffs","Suburban","Miami"
"6112",32,54.4125916633173,"Silver Bluffs","Suburban","Miami"
"6113",33,51.5466261333923,"Silver Bluffs","Suburban","Miami"
"6114",34,53.0330390414756,"Silver Bluffs","Suburban","Miami"
"6115",35,51.9504317030611,"Silver Bluffs","Suburban","Miami"
"6116",36,53.7633634793511,"Silver Bluffs","Suburban","Miami"
"6117",37,54.367510944102,"Silver Bluffs","Suburban","Miami"
"6118",38,53.9575229119648,"Silver Bluffs","Suburban","Miami"
"6119",39,56.2724351022703,"Silver Bluffs","Suburban","Miami"
"6120",40,55.6799808069375,"Silver Bluffs","Suburban","Miami"
"6121",41,54.9554263517309,"Silver Bluffs","Suburban","Miami"
"6122",42,54.9759073615045,"Silver Bluffs","Suburban","Miami"
"6123",43,53.7244513916257,"Silver Bluffs","Suburban","Miami"
"6124",44,55.2565854317924,"Silver Bluffs","Suburban","Miami"
"6125",45,52.0502176534857,"Silver Bluffs","Suburban","Miami"
"6126",46,53.4920942461403,"Silver Bluffs","Suburban","Miami"
"6127",47,52.0704604114801,"Silver Bluffs","Suburban","Miami"
"6128",48,54.0700760771158,"Silver Bluffs","Suburban","Miami"
"6129",49,52.6479647821203,"Silver Bluffs","Suburban","Miami"
"6130",50,53.9355082146034,"Silver Bluffs","Suburban","Miami"
"6131",51,54.2348713285158,"Silver Bluffs","Suburban","Miami"
"6132",52,53.0877121533587,"Silver Bluffs","Suburban","Miami"
"6133",53,51.3689756661808,"Silver Bluffs","Suburban","Miami"
"6134",54,52.968083031038,"Silver Bluffs","Suburban","Miami"
"6135",55,53.8481286161807,"Silver Bluffs","Suburban","Miami"
"6136",56,48.9392249207561,"Silver Bluffs","Suburban","Miami"
"6137",57,55.2795216886344,"Silver Bluffs","Suburban","Miami"
"6138",58,51.547653003728,"Silver Bluffs","Suburban","Miami"
"6139",59,52.4232845989397,"Silver Bluffs","Suburban","Miami"
"6140",60,54.0488196963403,"Silver Bluffs","Suburban","Miami"
"6141",61,54.837574361639,"Silver Bluffs","Suburban","Miami"
"6142",62,57.0492111112332,"Silver Bluffs","Suburban","Miami"
"6143",63,52.3540665195976,"Silver Bluffs","Suburban","Miami"
"6144",64,55.2023316044437,"Silver Bluffs","Suburban","Miami"
"6145",65,55.8548557691587,"Silver Bluffs","Suburban","Miami"
"6146",66,51.5117096898919,"Silver Bluffs","Suburban","Miami"
"6147",67,54.3555543512287,"Silver Bluffs","Suburban","Miami"
"6148",68,51.9580768527282,"Silver Bluffs","Suburban","Miami"
"6149",69,54.6510208677284,"Silver Bluffs","Suburban","Miami"
"6150",70,55.4605124784519,"Silver Bluffs","Suburban","Miami"
"6151",71,54.518409822802,"Silver Bluffs","Suburban","Miami"
"6152",72,52.3368837454147,"Silver Bluffs","Suburban","Miami"
"6153",73,53.8648151424687,"Silver Bluffs","Suburban","Miami"
"6154",74,54.0136486717288,"Silver Bluffs","Suburban","Miami"
"6155",75,50.7110382670498,"Silver Bluffs","Suburban","Miami"
"6156",76,54.4579051570686,"Silver Bluffs","Suburban","Miami"
"6157",77,52.6660980584643,"Silver Bluffs","Suburban","Miami"
"6158",78,53.0470644376452,"Silver Bluffs","Suburban","Miami"
"6159",79,53.0464596140414,"Silver Bluffs","Suburban","Miami"
"6160",80,52.7999611922354,"Silver Bluffs","Suburban","Miami"
"6161",81,54.6998305918656,"Silver Bluffs","Suburban","Miami"
"6162",82,56.5530049314077,"Silver Bluffs","Suburban","Miami"
"6163",83,54.8139729951346,"Silver Bluffs","Suburban","Miami"
"6164",84,52.4195613832248,"Silver Bluffs","Suburban","Miami"
"6165",85,50.7808422360363,"Silver Bluffs","Suburban","Miami"
"6166",86,57.6378949036105,"Silver Bluffs","Suburban","Miami"
"6167",87,53.7402298025578,"Silver Bluffs","Suburban","Miami"
"6168",88,52.4679397972235,"Silver Bluffs","Suburban","Miami"
"6169",89,53.2454380494069,"Silver Bluffs","Suburban","Miami"
"6170",90,56.0764191807079,"Silver Bluffs","Suburban","Miami"
"6171",91,57.3192129697373,"Silver Bluffs","Suburban","Miami"
"6172",92,54.3758722352527,"Silver Bluffs","Suburban","Miami"
"6173",93,56.2874936027166,"Silver Bluffs","Suburban","Miami"
"6174",94,55.6063892508353,"Silver Bluffs","Suburban","Miami"
"6175",95,51.6464114908008,"Silver Bluffs","Suburban","Miami"
"6176",96,56.0529929374614,"Silver Bluffs","Suburban","Miami"
"6177",97,50.7723849954323,"Silver Bluffs","Suburban","Miami"
"6178",98,53.580051175593,"Silver Bluffs","Suburban","Miami"
"6179",99,55.9957670919954,"Silver Bluffs","Suburban","Miami"
"6180",100,52.7826917113752,"Silver Bluffs","Suburban","Miami"
"6181",101,56.2407597508784,"Silver Bluffs","Suburban","Miami"
"6182",102,56.2720141372072,"Silver Bluffs","Suburban","Miami"
"6183",103,55.7032544437604,"Silver Bluffs","Suburban","Miami"
"6184",104,51.866089007069,"Silver Bluffs","Suburban","Miami"
"6185",105,52.8347089018343,"Silver Bluffs","Suburban","Miami"
"6186",106,54.5983872984422,"Silver Bluffs","Suburban","Miami"
"6187",107,51.9089435931368,"Silver Bluffs","Suburban","Miami"
"6188",108,52.9548165592921,"Silver Bluffs","Suburban","Miami"
"6189",109,54.2912530067109,"Silver Bluffs","Suburban","Miami"
"6190",110,53.8493984181832,"Silver Bluffs","Suburban","Miami"
"6191",111,55.1177465560989,"Silver Bluffs","Suburban","Miami"
"6192",112,55.2443557699761,"Silver Bluffs","Suburban","Miami"
"6193",113,57.7875709484481,"Silver Bluffs","Suburban","Miami"
"6194",114,54.5059168076489,"Silver Bluffs","Suburban","Miami"
"6195",115,53.0050625759467,"Silver Bluffs","Suburban","Miami"
"6196",116,52.9104363345161,"Silver Bluffs","Suburban","Miami"
"6197",117,59.1931907876538,"Silver Bluffs","Suburban","Miami"
"6198",118,54.5853474394645,"Silver Bluffs","Suburban","Miami"
"6199",119,54.1609757347824,"Silver Bluffs","Suburban","Miami"
"6200",120,52.435141032342,"Silver Bluffs","Suburban","Miami"
"6201",121,52.328701655935,"Silver Bluffs","Suburban","Miami"
"6202",122,53.4564455873496,"Silver Bluffs","Suburban","Miami"
"6203",123,52.8664419403802,"Silver Bluffs","Suburban","Miami"
"6204",124,55.6658165288028,"Silver Bluffs","Suburban","Miami"
"6205",125,55.3548845647678,"Silver Bluffs","Suburban","Miami"
"6206",126,55.7472337285518,"Silver Bluffs","Suburban","Miami"
"6207",127,52.6247799439726,"Silver Bluffs","Suburban","Miami"
"6208",128,55.1269802749114,"Silver Bluffs","Suburban","Miami"
"6209",129,55.9899304838813,"Silver Bluffs","Suburban","Miami"
"6210",130,54.3897047000772,"Silver Bluffs","Suburban","Miami"
"6211",131,53.4721265348123,"Silver Bluffs","Suburban","Miami"
"6212",132,52.9221861144036,"Silver Bluffs","Suburban","Miami"
"6213",133,51.705793606111,"Silver Bluffs","Suburban","Miami"
"6214",134,52.9651792089597,"Silver Bluffs","Suburban","Miami"
"6215",135,48.8817236667576,"Silver Bluffs","Suburban","Miami"
"6216",136,52.2986770644957,"Silver Bluffs","Suburban","Miami"
"6217",137,58.1153247984119,"Silver Bluffs","Suburban","Miami"
"6218",138,53.0043984454093,"Silver Bluffs","Suburban","Miami"
"6219",139,56.6311489919007,"Silver Bluffs","Suburban","Miami"
"6220",140,53.5541284296514,"Silver Bluffs","Suburban","Miami"
"6221",141,54.6062176875616,"Silver Bluffs","Suburban","Miami"
"6222",142,51.5334123500468,"Silver Bluffs","Suburban","Miami"
"6223",143,57.8830987473391,"Silver Bluffs","Suburban","Miami"
"6224",144,58.0871304214941,"Silver Bluffs","Suburban","Miami"
"6225",145,54.7698670772793,"Silver Bluffs","Suburban","Miami"
"6226",146,51.8558083311064,"Silver Bluffs","Suburban","Miami"
"6227",147,56.8152399886804,"Silver Bluffs","Suburban","Miami"
"6228",148,54.8697782889086,"Silver Bluffs","Suburban","Miami"
"6229",149,55.5335849796489,"Silver Bluffs","Suburban","Miami"
"6230",150,54.5427263968372,"Silver Bluffs","Suburban","Miami"
"6231",151,51.326473412546,"Silver Bluffs","Suburban","Miami"
"6232",152,54.5669504321575,"Silver Bluffs","Suburban","Miami"
"6233",153,56.2923021918177,"Silver Bluffs","Suburban","Miami"
"6234",154,48.4577228966563,"Silver Bluffs","Suburban","Miami"
"6235",155,54.8469687603201,"Silver Bluffs","Suburban","Miami"
"6236",156,52.2731216013293,"Silver Bluffs","Suburban","Miami"
"6237",157,57.0397033717026,"Silver Bluffs","Suburban","Miami"
"6238",158,52.483594825473,"Silver Bluffs","Suburban","Miami"
"6239",159,55.5158480551186,"Silver Bluffs","Suburban","Miami"
"6240",160,54.0134025322211,"Silver Bluffs","Suburban","Miami"
"6241",161,54.2073749313082,"Silver Bluffs","Suburban","Miami"
"6242",162,51.5686939487105,"Silver Bluffs","Suburban","Miami"
"6243",163,55.9300483008205,"Silver Bluffs","Suburban","Miami"
"6244",164,57.8765013017869,"Silver Bluffs","Suburban","Miami"
"6245",165,55.9716979167418,"Silver Bluffs","Suburban","Miami"
"6246",166,54.1292886460015,"Silver Bluffs","Suburban","Miami"
"6247",167,54.5064524752363,"Silver Bluffs","Suburban","Miami"
"6248",168,55.6119688823034,"Silver Bluffs","Suburban","Miami"
"6249",169,51.1800033575485,"Silver Bluffs","Suburban","Miami"
"6250",170,57.724361843762,"Silver Bluffs","Suburban","Miami"
"6251",171,51.622093340186,"Silver Bluffs","Suburban","Miami"
"6252",172,51.9553898938279,"Silver Bluffs","Suburban","Miami"
"6253",173,56.3558942068518,"Silver Bluffs","Suburban","Miami"
"6254",174,55.3928925265677,"Silver Bluffs","Suburban","Miami"
"6255",175,53.300082165102,"Silver Bluffs","Suburban","Miami"
"6256",176,54.1599596555446,"Silver Bluffs","Suburban","Miami"
"6257",177,54.5580450809828,"Silver Bluffs","Suburban","Miami"
"6258",178,57.6054840753388,"Silver Bluffs","Suburban","Miami"
"6259",179,56.0131153970515,"Silver Bluffs","Suburban","Miami"
"6260",180,50.7970240469325,"Silver Bluffs","Suburban","Miami"
"6261",181,53.9459969589354,"Silver Bluffs","Suburban","Miami"
"6262",182,53.5504144647396,"Silver Bluffs","Suburban","Miami"
"6263",183,53.444521982692,"Silver Bluffs","Suburban","Miami"
"6264",184,56.3412034682285,"Silver Bluffs","Suburban","Miami"
"6265",185,53.8875882853141,"Silver Bluffs","Suburban","Miami"
"6266",186,51.7220084083849,"Silver Bluffs","Suburban","Miami"
"6267",187,50.9609907965764,"Silver Bluffs","Suburban","Miami"
"6268",188,54.1496254356911,"Silver Bluffs","Suburban","Miami"
"6269",189,52.158266411728,"Silver Bluffs","Suburban","Miami"
"6270",190,58.3581817718139,"Silver Bluffs","Suburban","Miami"
"6271",191,54.3999029032134,"Silver Bluffs","Suburban","Miami"
"6272",192,55.260480132614,"Silver Bluffs","Suburban","Miami"
"6273",193,54.3169934338122,"Silver Bluffs","Suburban","Miami"
"6274",194,55.2032068245509,"Silver Bluffs","Suburban","Miami"
"6275",195,57.1502665434171,"Silver Bluffs","Suburban","Miami"
"6276",196,55.6250607451162,"Silver Bluffs","Suburban","Miami"
"6277",197,54.345618588111,"Silver Bluffs","Suburban","Miami"
"6278",198,50.9554647032345,"Silver Bluffs","Suburban","Miami"
"6279",199,54.1721278278902,"Silver Bluffs","Suburban","Miami"
"6280",200,55.7715822846137,"Silver Bluffs","Suburban","Miami"
"6281",201,55.0605229786395,"Silver Bluffs","Suburban","Miami"
"6282",202,52.7404520044329,"Silver Bluffs","Suburban","Miami"
"6283",203,53.2390638540185,"Silver Bluffs","Suburban","Miami"
"6284",204,54.7611286114073,"Silver Bluffs","Suburban","Miami"
"6285",205,53.7973445787663,"Silver Bluffs","Suburban","Miami"
"6286",206,54.0684677589317,"Silver Bluffs","Suburban","Miami"
"6287",207,55.9502449689485,"Silver Bluffs","Suburban","Miami"
"6288",208,58.0189080095559,"Silver Bluffs","Suburban","Miami"
"6289",209,54.0681550809672,"Silver Bluffs","Suburban","Miami"
"6290",210,52.1402109550918,"Silver Bluffs","Suburban","Miami"
"6291",211,55.1045358816646,"Silver Bluffs","Suburban","Miami"
"6292",212,54.4879174228776,"Silver Bluffs","Suburban","Miami"
"6293",213,57.1431602231996,"Silver Bluffs","Suburban","Miami"
"6294",214,51.4775492728066,"Silver Bluffs","Suburban","Miami"
"6295",215,53.5824361338006,"Silver Bluffs","Suburban","Miami"
"6296",216,53.008839594968,"Silver Bluffs","Suburban","Miami"
"6297",217,49.3415598637521,"Silver Bluffs","Suburban","Miami"
"6298",218,55.0207536765458,"Silver Bluffs","Suburban","Miami"
"6299",219,52.8195746838744,"Silver Bluffs","Suburban","Miami"
"6300",220,51.3445200620881,"Silver Bluffs","Suburban","Miami"
"6301",221,51.6025899108205,"Silver Bluffs","Suburban","Miami"
"6302",222,54.5482836874213,"Silver Bluffs","Suburban","Miami"
"6303",223,51.2545165846275,"Silver Bluffs","Suburban","Miami"
"6304",224,57.1388447718946,"Silver Bluffs","Suburban","Miami"
"6305",225,54.3849060144523,"Silver Bluffs","Suburban","Miami"
"6306",226,54.6774348737677,"Silver Bluffs","Suburban","Miami"
"6307",227,53.3271297215162,"Silver Bluffs","Suburban","Miami"
"6308",228,54.4750212301436,"Silver Bluffs","Suburban","Miami"
"6309",229,57.5953465883517,"Silver Bluffs","Suburban","Miami"
"6310",230,52.5749842824678,"Silver Bluffs","Suburban","Miami"
"6311",231,52.7372107266666,"Silver Bluffs","Suburban","Miami"
"6312",232,55.3465943885855,"Silver Bluffs","Suburban","Miami"
"6313",233,53.6360771460178,"Silver Bluffs","Suburban","Miami"
"6314",234,50.1769491880318,"Silver Bluffs","Suburban","Miami"
"6315",235,54.0801681396566,"Silver Bluffs","Suburban","Miami"
"6316",236,55.8843982612859,"Silver Bluffs","Suburban","Miami"
"6317",237,54.261929949141,"Silver Bluffs","Suburban","Miami"
"6318",238,53.3275568081511,"Silver Bluffs","Suburban","Miami"
"6319",239,52.9968004758139,"Silver Bluffs","Suburban","Miami"
"6320",240,53.5209537128889,"Silver Bluffs","Suburban","Miami"
"6321",241,50.6279188469014,"Silver Bluffs","Suburban","Miami"
"6322",242,53.3839583480673,"Silver Bluffs","Suburban","Miami"
"6323",243,53.0654989942182,"Silver Bluffs","Suburban","Miami"
"6324",244,53.2760373466635,"Silver Bluffs","Suburban","Miami"
"6325",245,56.5304350330148,"Silver Bluffs","Suburban","Miami"
"6326",246,51.6117001208919,"Silver Bluffs","Suburban","Miami"
"6327",247,51.6771778858556,"Silver Bluffs","Suburban","Miami"
"6328",248,53.1259704026735,"Silver Bluffs","Suburban","Miami"
"6329",249,52.5719916573183,"Silver Bluffs","Suburban","Miami"
"6330",250,52.8667970760764,"Silver Bluffs","Suburban","Miami"
"6331",251,51.6962029422609,"Silver Bluffs","Suburban","Miami"
"6332",252,50.1710070819841,"Silver Bluffs","Suburban","Miami"
"6333",253,49.7031553190743,"Silver Bluffs","Suburban","Miami"
"6334",254,55.5970044504521,"Silver Bluffs","Suburban","Miami"
"6335",255,51.5659649075368,"Silver Bluffs","Suburban","Miami"
"6336",256,52.9557388248992,"Silver Bluffs","Suburban","Miami"
"6337",257,52.6061040609611,"Silver Bluffs","Suburban","Miami"
"6338",258,54.3103506890009,"Silver Bluffs","Suburban","Miami"
"6339",259,51.041020704653,"Silver Bluffs","Suburban","Miami"
"6340",260,56.47917305192,"Silver Bluffs","Suburban","Miami"
"6341",261,49.6703474192423,"Silver Bluffs","Suburban","Miami"
"6342",262,52.331207150063,"Silver Bluffs","Suburban","Miami"
"6343",263,53.3645993092022,"Silver Bluffs","Suburban","Miami"
"6344",264,53.4587050612704,"Silver Bluffs","Suburban","Miami"
"6345",265,54.1185601496796,"Silver Bluffs","Suburban","Miami"
"6346",266,49.2539762962552,"Silver Bluffs","Suburban","Miami"
"6347",267,53.9939492593231,"Silver Bluffs","Suburban","Miami"
"6348",268,52.9419239849138,"Silver Bluffs","Suburban","Miami"
"6349",269,52.3878317516388,"Silver Bluffs","Suburban","Miami"
"6350",270,54.5378752518855,"Silver Bluffs","Suburban","Miami"
"6351",271,54.3324495330035,"Silver Bluffs","Suburban","Miami"
"6352",272,57.5507861277078,"Silver Bluffs","Suburban","Miami"
"6353",273,53.8412649322284,"Silver Bluffs","Suburban","Miami"
"6354",274,54.5869196743149,"Silver Bluffs","Suburban","Miami"
"6355",275,52.2645856170012,"Silver Bluffs","Suburban","Miami"
"6356",276,55.4881240250908,"Silver Bluffs","Suburban","Miami"
"6357",277,49.3152625832352,"Silver Bluffs","Suburban","Miami"
"6358",278,54.7191275899139,"Silver Bluffs","Suburban","Miami"
"6359",279,56.3565746569608,"Silver Bluffs","Suburban","Miami"
"6360",280,50.9852203896301,"Silver Bluffs","Suburban","Miami"
"6361",281,53.8837259846936,"Silver Bluffs","Suburban","Miami"
"6362",282,50.0952003735431,"Silver Bluffs","Suburban","Miami"
"6363",283,52.3843183885243,"Silver Bluffs","Suburban","Miami"
"6364",284,52.2844055088616,"Silver Bluffs","Suburban","Miami"
"6365",285,53.1519393698328,"Silver Bluffs","Suburban","Miami"
"6366",286,51.896922629057,"Silver Bluffs","Suburban","Miami"
"6367",287,55.3191622466647,"Silver Bluffs","Suburban","Miami"
"6368",288,53.3978706203197,"Silver Bluffs","Suburban","Miami"
"6369",289,50.3499245339813,"Silver Bluffs","Suburban","Miami"
"6370",290,50.9913473248722,"Silver Bluffs","Suburban","Miami"
"6371",291,57.8554006181779,"Silver Bluffs","Suburban","Miami"
"6372",292,55.8822400376957,"Silver Bluffs","Suburban","Miami"
"6373",293,54.8407631195335,"Silver Bluffs","Suburban","Miami"
"6374",294,53.351460182941,"Silver Bluffs","Suburban","Miami"
"6375",295,52.3093663194762,"Silver Bluffs","Suburban","Miami"
"6376",296,53.3548430867163,"Silver Bluffs","Suburban","Miami"
"6377",297,51.3719729934729,"Silver Bluffs","Suburban","Miami"
"6378",298,55.068687738713,"Silver Bluffs","Suburban","Miami"
"6379",299,56.0934278742958,"Silver Bluffs","Suburban","Miami"
"6380",300,52.6726593503298,"Silver Bluffs","Suburban","Miami"
"6381",301,57.9161463007331,"Silver Bluffs","Suburban","Miami"
"6382",302,59.0795496134087,"Silver Bluffs","Suburban","Miami"
"6383",303,58.6341603118926,"Silver Bluffs","Suburban","Miami"
"6384",304,58.6639993805438,"Silver Bluffs","Suburban","Miami"
"6385",305,60.9542732462287,"Silver Bluffs","Suburban","Miami"
"6386",306,57.4862298816442,"Silver Bluffs","Suburban","Miami"
"6387",307,60.1891790656373,"Silver Bluffs","Suburban","Miami"
"6388",308,59.4214235926047,"Silver Bluffs","Suburban","Miami"
"6389",309,58.4754430959001,"Silver Bluffs","Suburban","Miami"
"6390",310,57.1616455772892,"Silver Bluffs","Suburban","Miami"
"6391",311,60.6118170619011,"Silver Bluffs","Suburban","Miami"
"6392",312,60.781304162927,"Silver Bluffs","Suburban","Miami"
"6393",313,60.4788308721036,"Silver Bluffs","Suburban","Miami"
"6394",314,59.7858248027042,"Silver Bluffs","Suburban","Miami"
"6395",315,60.1098839985207,"Silver Bluffs","Suburban","Miami"
"6396",316,57.7561874883249,"Silver Bluffs","Suburban","Miami"
"6397",317,57.9095640610904,"Silver Bluffs","Suburban","Miami"
"6398",318,59.0537490136921,"Silver Bluffs","Suburban","Miami"
"6399",319,59.266667378135,"Silver Bluffs","Suburban","Miami"
"6400",320,58.9649520460516,"Silver Bluffs","Suburban","Miami"
"6401",1,47.2,"The Roads","Suburban","Miami"
"6402",2,51,"The Roads","Suburban","Miami"
"6403",3,46.7,"The Roads","Suburban","Miami"
"6404",4,53,"The Roads","Suburban","Miami"
"6405",5,49.5,"The Roads","Suburban","Miami"
"6406",6,46.8,"The Roads","Suburban","Miami"
"6407",7,46.6,"The Roads","Suburban","Miami"
"6408",8,44.4,"The Roads","Suburban","Miami"
"6409",9,47.0924672428929,"The Roads","Suburban","Miami"
"6410",10,49.5,"The Roads","Suburban","Miami"
"6411",11,51.5,"The Roads","Suburban","Miami"
"6412",12,47,"The Roads","Suburban","Miami"
"6413",13,46.3946728165903,"The Roads","Suburban","Miami"
"6414",14,46.6650869450455,"The Roads","Suburban","Miami"
"6415",15,47.5,"The Roads","Suburban","Miami"
"6416",16,55.1,"The Roads","Suburban","Miami"
"6417",17,53,"The Roads","Suburban","Miami"
"6418",18,47.7,"The Roads","Suburban","Miami"
"6419",19,46.4,"The Roads","Suburban","Miami"
"6420",20,48,"The Roads","Suburban","Miami"
"6421",21,47.9965227777213,"The Roads","Suburban","Miami"
"6422",22,48.2663311723586,"The Roads","Suburban","Miami"
"6423",23,47.1,"The Roads","Suburban","Miami"
"6424",24,51.5,"The Roads","Suburban","Miami"
"6425",25,48.3,"The Roads","Suburban","Miami"
"6426",26,48.6,"The Roads","Suburban","Miami"
"6427",27,45.9,"The Roads","Suburban","Miami"
"6428",28,50.9,"The Roads","Suburban","Miami"
"6429",29,44,"The Roads","Suburban","Miami"
"6430",30,49.5,"The Roads","Suburban","Miami"
"6431",31,47.5632623313581,"The Roads","Suburban","Miami"
"6432",32,48.9,"The Roads","Suburban","Miami"
"6433",33,47.3,"The Roads","Suburban","Miami"
"6434",34,54.2,"The Roads","Suburban","Miami"
"6435",35,50.9,"The Roads","Suburban","Miami"
"6436",36,48,"The Roads","Suburban","Miami"
"6437",37,48.2,"The Roads","Suburban","Miami"
"6438",38,46.5,"The Roads","Suburban","Miami"
